typ;id;model_id;kod_kreskowy;numer_egzemplarza;stara_nazwa;nowa_nazwa;zmieniono;reguly;status_po;podejrzane_powody
EGZEMPLARZ_SPRZETU;591;867;0000000002495;10;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;592;867;0000000000629;2;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;593;867;0000000000635;2;Rozdzielnia Elektryczna 32A -> 6x schuko + powercon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + powercon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;594;867;0000000000637;2;Rozdzielnia Elektryczna 32A - domek;Rozdzielnia Elektryczna 32A - domek;NIE;;OK;
EGZEMPLARZ_SPRZETU;595;867;0000000000630;3;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;596;867;0000000000638;3;Rozdzielnia Elektryczna 32A - domek;Rozdzielnia Elektryczna 32A - domek;NIE;;OK;
EGZEMPLARZ_SPRZETU;597;867;0000000000631;4;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;598;867;0000000000639;4;Rozdzielnia Elektryczna 32A - domek;Rozdzielnia Elektryczna 32A - domek;NIE;;OK;
EGZEMPLARZ_SPRZETU;599;867;0000000000632;5;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;600;867;0000000000633;6;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;601;867;0000000002492;7;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;602;867;0000000002493;8;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
EGZEMPLARZ_SPRZETU;603;867;0000000002494;9;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;Rozdzielnia Elektryczna 32A -> 6x schuko + truecon z pomiarem i przelotem;NIE;;OK;
MODEL_SPRZETU;868;868;0200000000142;;Rozdzielnia Elektryczna 63A PIXEL;Rozdzielnia Elektryczna 63A PIXEL;NIE;;OK;
EGZEMPLARZ_SPRZETU;741;868;0000000000765;1;Rozdzielnia Elektryczna 63A -> 12x schuko + 12x truecon z pomiarem i przelotem 2x32a;Rozdzielnia Elektryczna 63A -> 12x schuko + 12x truecon z pomiarem i przelotem 2x32a;NIE;;OK;
MODEL_SPRZETU;869;869;0000000002676;;Rura 0,5m;Rura 0,5m;NIE;;OK;
MODEL_SPRZETU;870;870;0000000003563;;Rurka SmallRig (1054) 15mm Black Aluminum Alloy Rod(M12-40cm);Rurka SmallRig (1054) 15mm Black Aluminum Alloy Rod(M12-40cm);NIE;;OK;
MODEL_SPRZETU;871;871;0200000000114;;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;552;871;0000000000593;1;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;553;871;0000000000602;10;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;554;871;0000000000603;11;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;555;871;0000000000604;12;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;556;871;0000000000594;2;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;557;871;0000000000595;3;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;558;871;0000000000596;4;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;559;871;0000000000597;5;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;560;871;0000000000598;6;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;561;871;0000000000599;7;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;562;871;0000000000600;8;SDI 50m;SDI 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;563;871;0000000000601;9;SDI 50m;SDI 50m;NIE;;OK;
MODEL_SPRZETU;872;872;0200000000115;;SDI 75m;SDI 75m;NIE;;OK;
EGZEMPLARZ_SPRZETU;564;872;0000000000605;1;SDI 75m;SDI 75m;NIE;;OK;
EGZEMPLARZ_SPRZETU;565;872;0000000000606;2;SDI 75m;SDI 75m;NIE;;OK;
EGZEMPLARZ_SPRZETU;566;872;0000000000607;3;SDI 75m;SDI 75m;NIE;;OK;
EGZEMPLARZ_SPRZETU;567;872;0000000000608;4;SDI 75m;SDI 75m;NIE;;OK;
MODEL_SPRZETU;873;873;0000000003662;;SZEPTANKA (Nadajnik) ATS-20T;SZEPTANKA (Nadajnik) ATS-20T;NIE;;OK;
MODEL_SPRZETU;874;874;0000000003661;;SZEPTANKA (Odbiornik) ATS-20R;SZEPTANKA (Odbiornik) ATS-20R;NIE;;OK;
MODEL_SPRZETU;875;875;0200000000093;;Schody modułowe do podestu;Schody modułowe do podestu;NIE;;OK;
EGZEMPLARZ_SPRZETU;2991;875;0000000000522;1;Schody modułowe Athletic SM-04 I i II stopień 0,2 i 0,4;Schody modułowe Athletic SM-04 I i II stopień 0,2 i 0,4;NIE;;OK;
EGZEMPLARZ_SPRZETU;2992;875;0000000000523;2;Schody modułowe Athletic SM-04 I i II stopień 0,2 i 0,4;Schody modułowe Athletic SM-04 I i II stopień 0,2 i 0,4;NIE;;OK;
MODEL_SPRZETU;876;876;0200000000079;;Sender Novastar MCTRL4K;Sender Novastar MCTRL4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;2796;876;0000000000325;1;Sender Novastar MCTRL4K;Sender Novastar MCTRL4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;2797;876;0000000000326;2;Sender Novastar MCTRL4K;Sender Novastar MCTRL4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;2798;876;0000000000327;3;Sender Novastar MCTRL4K;Sender Novastar MCTRL4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;2799;876;0000000000328;4;Sender Novastar MCTRL4K;Sender Novastar MCTRL4K;NIE;;OK;
MODEL_SPRZETU;877;877;0200000000143;;Sender Novastar MCTRL660 PRO;Sender Novastar MCTRL660 PRO;NIE;;OK;
EGZEMPLARZ_SPRZETU;742;877;0000000000768;3;Sender Novastar MCTRL660 PRO;Sender Novastar MCTRL660 PRO;NIE;;OK;
EGZEMPLARZ_SPRZETU;743;877;0000000000769;4;Sender Novastar MCTRL660 PRO;Sender Novastar MCTRL660 PRO;NIE;;OK;
MODEL_SPRZETU;878;878;0200000000080;;Sender Novastar VX1000;Sender Novastar VX1000;NIE;;OK;
EGZEMPLARZ_SPRZETU;2801;878;0000000000329;1;Sender Novastar VX1000;Sender Novastar VX1000;NIE;;OK;
EGZEMPLARZ_SPRZETU;2802;878;0000000000330;2;Sender Novastar VX1000;Sender Novastar VX1000;NIE;;OK;
EGZEMPLARZ_SPRZETU;2803;878;0000000000331;3;Sender Novastar VX1000;Sender Novastar VX1000;NIE;;OK;
EGZEMPLARZ_SPRZETU;2804;878;0000000000332;4;Sender Novastar VX1000;Sender Novastar VX1000;NIE;;OK;
MODEL_SPRZETU;879;879;0200000000091;;Separator;Separator;NIE;;OK;
EGZEMPLARZ_SPRZETU;2933;879;0000000000483;1;Separator IMGSTAGELINE FGA-102;Separator IMGSTAGELINE FGA-102;NIE;;OK;
EGZEMPLARZ_SPRZETU;2934;879;0000000000484;1;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2935;879;0000000000587;10;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2936;879;0000000000485;2;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2937;879;0000000000486;3;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2938;879;0000000000487;4;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2939;879;0000000000488;5;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2940;879;0000000000489;6;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2941;879;0000000000490;7;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2942;879;0000000000491;8;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
EGZEMPLARZ_SPRZETU;2943;879;0000000000492;9;Separator IMGSTAGELINE FGA-202;Separator IMGSTAGELINE FGA-202;NIE;;OK;
MODEL_SPRZETU;880;880;0200000000205;;Sieciowy odtwarzacz dysków LG BD 550 BLU-RAY/DVD;Sieciowy odtwarzacz dysków LG BD 550 BLU-RAY/DVD;NIE;;OK;
EGZEMPLARZ_SPRZETU;1039;880;0000000001055;1;Sieciowy odtwarzacz dysków LG BD 550 BLU-RAY/DVD;Sieciowy odtwarzacz dysków LG BD 550 BLU-RAY/DVD;NIE;;OK;
MODEL_SPRZETU;881;881;0200000000574;;Silnik servo Chrosziel CDM-UNI-Z2;Silnik servo Chrosziel CDM-UNI-Z2;NIE;;OK;
EGZEMPLARZ_SPRZETU;2681;881;0000000003554;1;Silnik servo Chrosziel CDM-UNI-Z2;Silnik servo Chrosziel CDM-UNI-Z2;NIE;;OK;
EGZEMPLARZ_SPRZETU;2682;881;0000000003570;2;Silnik servo Chrosziel CDM-UNI-Z2;Silnik servo Chrosziel CDM-UNI-Z2;NIE;;OK;
MODEL_SPRZETU;882;882;0000000003655;;Single Hanging Bar Absen NT3.9W V2;Single Hanging Bar Absen NT3.9W V2;NIE;;OK;
MODEL_SPRZETU;883;883;0000000003654;;Single Hanging Bar Corner Absen NT3.9W V2;Single Hanging Bar Corner Absen NT3.9W V2;NIE;;OK;
MODEL_SPRZETU;884;884;0200000000058;;Skaler Video;Skaler Video;NIE;;OK;
EGZEMPLARZ_SPRZETU;2697;884;0000000000267;1;Skaler Decimator MD-HX;Skaler Decimator MD-HX;NIE;;OK;
EGZEMPLARZ_SPRZETU;2698;884;0000000000283;1;Skaler Datavideo DAC-70;Skaler Datavideo DAC-70;NIE;;OK;
EGZEMPLARZ_SPRZETU;2699;884;0000000000268;2;Skaler Decimator MD-HX;Skaler Decimator MD-HX;NIE;;OK;
EGZEMPLARZ_SPRZETU;2700;884;0000000000284;2;Skaler Datavideo DAC-70;Skaler Datavideo DAC-70;NIE;;OK;
MODEL_SPRZETU;885;885;0200000000041;;Skaler/sender Novastar VX4S;Skaler/sender Novastar VX4S;NIE;;OK;
EGZEMPLARZ_SPRZETU;1647;885;0000000000155;1;Skaler/sender Novastar VX4S;Skaler/sender Novastar VX4S;NIE;;OK;
MODEL_SPRZETU;886;886;0000000002680;;Skrzynka niebieska;Skrzynka niebieska;NIE;;OK;
MODEL_SPRZETU;887;887;0200000000267;;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
EGZEMPLARZ_SPRZETU;1276;887;0000000001265;1;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
EGZEMPLARZ_SPRZETU;1277;887;0000000001266;2;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
EGZEMPLARZ_SPRZETU;1278;887;0000000001267;3;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
EGZEMPLARZ_SPRZETU;1279;887;0000000001268;4;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
EGZEMPLARZ_SPRZETU;1280;887;0000000001269;5;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
EGZEMPLARZ_SPRZETU;1281;887;0000000001270;6;Skrzynka z przejściówkami i akcesoriami;Skrzynka z przejściówkami i akcesoriami;NIE;;OK;
MODEL_SPRZETU;888;888;0200000000113;;Skrętka RJ 45 100m;Skrętka RJ 45 100m;NIE;;OK;
EGZEMPLARZ_SPRZETU;551;888;0000000000592;1;Skrętka RJ 45 100m;Skrętka RJ 45 100m;NIE;;OK;
MODEL_SPRZETU;889;889;0200000000109;;Skrętka RJ 45 39m;Skrętka RJ 45 39m;NIE;;OK;
EGZEMPLARZ_SPRZETU;543;889;0000000000579;1;Skrętka RJ 45 39m;Skrętka RJ 45 39m;NIE;;OK;
MODEL_SPRZETU;890;890;0200000000110;;Skrętka RJ 45 45m;Skrętka RJ 45 45m;NIE;;OK;
EGZEMPLARZ_SPRZETU;546;890;0000000000580;1;Skrętka RJ 45 45m;Skrętka RJ 45 45m;NIE;;OK;
MODEL_SPRZETU;891;891;0200000000122;;Skrętka RJ 45 50m;Skrętka RJ 45 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;583;891;0000000000623;1;Skrętka RJ 45 50m;Skrętka RJ 45 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;584;891;0000000000624;2;Skrętka RJ 45 50m;Skrętka RJ 45 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;585;891;0000000000625;3;Skrętka RJ 45 50m;Skrętka RJ 45 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;586;891;0000000000626;4;Skrętka RJ 45 50m;Skrętka RJ 45 50m;NIE;;OK;
EGZEMPLARZ_SPRZETU;587;891;0000000000627;5;Skrętka RJ 45 50m;Skrętka RJ 45 50m;NIE;;OK;
MODEL_SPRZETU;892;892;0200000000175;;Skrętka RJ 45 50m Ethercon;Skrętka RJ 45 50m Ethercon;NIE;;OK;
EGZEMPLARZ_SPRZETU;944;892;0000000000974;1;Skrętka RJ 45 50m Ethercon;Skrętka RJ 45 50m Ethercon;NIE;;OK;
MODEL_SPRZETU;893;893;0200000000111;;Skrętka RJ 45 60m;Skrętka RJ 45 60m;NIE;;OK;
EGZEMPLARZ_SPRZETU;547;893;0000000000581;1;Skrętka RJ 45 60m;Skrętka RJ 45 60m;NIE;;OK;
MODEL_SPRZETU;894;894;0200000000108;;Skrętka RJ 45 70m;Skrętka RJ 45 70m;NIE;;OK;
EGZEMPLARZ_SPRZETU;540;894;0000000000578;1;Skrętka RJ 45 70m;Skrętka RJ 45 70m;NIE;;OK;
EGZEMPLARZ_SPRZETU;541;894;0000000000588;2;Skrętka RJ 45 70m;Skrętka RJ 45 70m;NIE;;OK;
EGZEMPLARZ_SPRZETU;542;894;0000000000589;3;Skrętka RJ 45 70m;Skrętka RJ 45 70m;NIE;;OK;
MODEL_SPRZETU;895;895;0200000000112;;Skrętka RJ 45 75m Ethercon;Skrętka RJ 45 75m Ethercon;NIE;;OK;
EGZEMPLARZ_SPRZETU;548;895;0000000000582;1;Skrętka RJ 45 75m Ethercon;Skrętka RJ 45 75m Ethercon;NIE;;OK;
EGZEMPLARZ_SPRZETU;549;895;0000000000590;2;Skrętka RJ 45 75m Ethercon;Skrętka RJ 45 75m Ethercon;NIE;;OK;
EGZEMPLARZ_SPRZETU;550;895;0000000000591;3;Skrętka RJ 45 75m Ethercon;Skrętka RJ 45 75m Ethercon;NIE;;OK;
MODEL_SPRZETU;896;896;0000000002592;;SmallRig Wspornik Obiektywu BSL2681;SmallRig Wspornik Obiektywu BSL2681;NIE;;OK;
MODEL_SPRZETU;897;897;0000000002595;;Smallrig Rura 15cm;Smallrig Rura 15cm;NIE;;OK;
MODEL_SPRZETU;898;898;0000000002594;;Smallrig Rura 30cm;Smallrig Rura 30cm;NIE;;OK;
MODEL_SPRZETU;899;899;0200000000527;;Solix Infokiosk Energo Slim55;Solix Infokiosk Energo Slim55;NIE;;OK;
EGZEMPLARZ_SPRZETU;1969;899;0000000002653;1;Solix Info kiosk Energo Slim55;Solix Info kiosk Energo Slim55;NIE;;OK;
EGZEMPLARZ_SPRZETU;1970;899;0000000002654;2;Solix Info kiosk Energo Slim55;Solix Info kiosk Energo Slim55;NIE;;OK;
EGZEMPLARZ_SPRZETU;1971;899;0000000002655;3;Solix Info kiosk Energo Slim55;Solix Info kiosk Energo Slim55;NIE;;OK;
EGZEMPLARZ_SPRZETU;1972;899;0000000002656;4;Solix Info kiosk Energo Slim55;Solix Info kiosk Energo Slim55;NIE;;OK;
MODEL_SPRZETU;900;900;0200000000208;;Spliter HDMI 1:4;Spliter HDMI 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1108;900;0000000001104;1;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1109;900;0000000001117;1;Unitek Splitter HDMI 1:4;Unitek Splitter HDMI 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1110;900;0000000001119;1;Unitek Splitter HDMI 1:4 4K;Unitek Splitter HDMI 1:4 4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;1111;900;0000000001122;1;Logilink Splitter HDMI 1:4 4K;Logilink Splitter HDMI 1:4 4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;1112;900;0000000002350;1;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1113;900;0000000001113;10;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1114;900;0000000002359;10;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1115;900;0000000001114;11;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1116;900;0000000001115;12;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1117;900;0000000001116;13;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1118;900;0000000001130;14;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1119;900;0000000001105;2;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1120;900;0000000001118;2;Unitek Splitter HDMI 1:4;Unitek Splitter HDMI 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1121;900;0000000001120;2;Unitek Splitter HDMI 1:4 4K;Unitek Splitter HDMI 1:4 4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;1122;900;0000000002351;2;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1123;900;0000000001106;3;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1124;900;0000000001121;3;Unitek Splitter HDMI 1:4 4K;Unitek Splitter HDMI 1:4 4K;NIE;;OK;
EGZEMPLARZ_SPRZETU;1125;900;0000000002352;3;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1126;900;0000000001107;4;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1127;900;0000000002353;4;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1128;900;0000000001108;5;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1129;900;0000000002354;5;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1130;900;0000000001109;6;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1131;900;0000000002355;6;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1132;900;0000000001110;7;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1133;900;0000000002356;7;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1134;900;0000000001111;8;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1135;900;0000000002357;8;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1136;900;0000000001112;9;Splitter HDMI 4K 1:4;Splitter HDMI 4K 1:4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1137;900;0000000002358;9;PureTools Spliter HDMI 4K 1:4;PureTools Spliter HDMI 4K 1:4;NIE;;OK;
MODEL_SPRZETU;901;901;0200000000402;;Splitter Antenowy RF Venue DISTRO4;Splitter Antenowy RF Venue DISTRO4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1644;901;0000000001666;1;Splitter Antenowy RF Venue DISTRO4;Splitter Antenowy RF Venue DISTRO4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1645;901;0000000001680;2;Splitter Antenowy RF Venue DISTRO4;Splitter Antenowy RF Venue DISTRO4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1646;901;0000000001694;3;Splitter Antenowy RF Venue DISTRO4;Splitter Antenowy RF Venue DISTRO4;NIE;;OK;
MODEL_SPRZETU;902;902;0200000000389;;Splitter Antenowy Sennheiser ASA 214;Splitter Antenowy Sennheiser ASA 214;NIE;;OK;
EGZEMPLARZ_SPRZETU;1486;902;0000000001601;1;Splitter Antenowy Sennheiser ASA 214;Splitter Antenowy Sennheiser ASA 214;NIE;;OK;
MODEL_SPRZETU;903;903;0200000000397;;Splitter Antenowy Shure 844 + SWB;Splitter Antenowy Shure 844 + SWB;NIE;;OK;
EGZEMPLARZ_SPRZETU;1587;903;0000000002712;2;Splitter Antenowy Shure 844 + SWB;Splitter Antenowy Shure 844 + SWB;NIE;;OK;
EGZEMPLARZ_SPRZETU;1588;903;0000000001637;3;Splitter Antenowy Shure 844 + SWB;Splitter Antenowy Shure 844 + SWB;NIE;;OK;
EGZEMPLARZ_SPRZETU;1589;903;0000000001652;4;Splitter Antenowy Shure 844 + SWB;Splitter Antenowy Shure 844 + SWB;NIE;;OK;
MODEL_SPRZETU;904;904;0200000000363;;Splitter Antenowy Shure UA844;Splitter Antenowy Shure UA844;NIE;;OK;
EGZEMPLARZ_SPRZETU;1452;904;0000000001549;1;Splitter Antenowy Shure UA844;Splitter Antenowy Shure UA844;NIE;;OK;
MODEL_SPRZETU;905;905;0200000000372;;Splitter Antenowy Shure UA844 + SWB;Splitter Antenowy Shure UA844 + SWB;NIE;;OK;
EGZEMPLARZ_SPRZETU;1461;905;0000000001565;2;Splitter Antenowy Shure UA844 PLUS SWB;Splitter Antenowy Shure UA844 PLUS SWB;NIE;;OK;
MODEL_SPRZETU;906;906;0200000000250;;Splitter DMX Showtec DB-1-4/RDM;Splitter DMX Showtec DB-1-4/RDM;NIE;;OK;
EGZEMPLARZ_SPRZETU;1255;906;0000000001232;1;Splitter DMX Showtec DB-1-4/RDM;Splitter DMX Showtec DB-1-4/RDM;NIE;;OK;
EGZEMPLARZ_SPRZETU;1256;906;0000000001233;2;Splitter DMX Showtec DB-1-4/RDM;Splitter DMX Showtec DB-1-4/RDM;NIE;;OK;
EGZEMPLARZ_SPRZETU;1257;906;0000000001234;3;Splitter DMX Showtec DB-1-4/RDM;Splitter DMX Showtec DB-1-4/RDM;NIE;;OK;
EGZEMPLARZ_SPRZETU;1258;906;0000000001235;4;Splitter DMX Showtec DB-1-4/RDM;Splitter DMX Showtec DB-1-4/RDM;NIE;;OK;
MODEL_SPRZETU;907;907;0200000000207;;Splitter HDMI 1:2;Splitter HDMI 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1060;907;0000000001076;1;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1061;907;0000000001093;1;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1062;907;0000000001085;10;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1063;907;0000000001103;10;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1064;907;0000000001086;11;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1065;907;0000000002342;11;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1066;907;0000000001087;12;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1067;907;0000000002343;12;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1068;907;0000000001088;13;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1069;907;0000000002344;13;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1070;907;0000000001089;14;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1071;907;0000000002345;14;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1072;907;0000000001090;15;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1073;907;0000000002346;15;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1074;907;0000000001091;16;Splitter HDMI FullHD 1:2;Splitter HDMI FullHD 1:2;NIE;;OK;
EGZEMPLARZ_SPRZETU;1075;907;0000000002347;16;Splitter HDMI 4K 1:2;Splitter HDMI 4K 1:2;NIE;;OK;
